message_id,text_raw_masked,text_normalized,label,has_url,url_count,source,real_or_synthetic,group_id,similarity_group_id,split
msg-2b925867d0611f86f8b3,라고 수줍게  말 했더니그 뒤로 지금 반년동안 안오시더라구선물만 주는 이 남자 뭐야,라고 수줍게 말 했더니그 뒤로 지금 반년동안 안오시더라구선물만 주는 이 남자 뭐야,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-19a92fa0d317884eb84a,sim-a8152041d3d7aed11646,train
msg-f075707022f3605c939e,다른분들은 이럴때 어떻게 이겨내셨나요.....,다른분들은 이럴때 어떻게 이겨내셨나요.....,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-32beabcda526d73df1ed,sim-b898a69a98f9fe79bece,validation
msg-9f056ce5cf5d67f9b5d4,노력이 부족해서 그렇다 노력만하면 한국군도 미군보다 강해질수있다,노력이 부족해서 그렇다 노력만하면 한국군도 미군보다 강해질수있다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-52d544197734e5ace267,sim-4bbe87a89c8b4692a197,validation
msg-68771bcea63af22ce676,모르고 유모차 놔둔채로 차타고가면 깜빡이 키면서 따라옴?,모르고 유모차 놔둔채로 차타고가면 깜빡이 키면서 따라옴?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-04895ca21706260f510e,sim-b00d64912c8aa096ab9c,validation
msg-e863bf00fb6dbfb816f3,순실재산 국고로 환원되야합니다!!!,순실재산 국고로 환원되야합니다!!!,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-85c04f3ccb9d03523dbb,sim-c60d83f030d51779903e,train
msg-81d00965e0557fb82559,"내일 서울 도착해서 나중에 사면 되겠죠. 어디든 화장품 가게 있을 거라 믿어요.엔간한 화장품 가게에 다 팔 거예요 아마!길 가면 화장품 가게 한 두 개는 있겠죠? 믿어요.네, 아마 다 있을 거예요.","내일 서울 도착해서 나중에 사면 되겠죠. 어디든 화장품 가게 있을 거라 믿어요.엔간한 화장품 가게에 다 팔 거예요 아마!길 가면 화장품 가게 한 두 개는 있겠죠? 믿어요.네, 아마 다 있을 거예요.",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-9545b4a812fe210a8837,sim-0dc1bbacd8e669f0ae57,train
msg-d5e2d88ad23666e7984a,"전라북도 전주가 2023년 동아시아 문화도시로 선정됐다. 문화체육관광부는 지난 17일 열린 동아시아 문화도시 선정 심사위원회에서 전주를 우리나라의 문화적 전통을 대표하는 도시로 지정했다고 22일 전했다. 한국과 중국, 일본은 2014년부터 동아시아 문화도시를 선정해 문화교류 행사를 진행하고 있다. 앞서 지정된 도시로는 광주, 청주, 제주, 대구, 부산,..","전라북도 전주가 2023년 동아시아 문화도시로 선정됐다. 문화체육관광부는 지난 17일 열린 동아시아 문화도시 선정 심사위원회에서 전주를 우리나라의 문화적 전통을 대표하는 도시로 지정했다고 22일 전했다. 한국과 중국, 일본은 2014년부터 동아시아 문화도시를 선정해 문화교류 행사를 진행하고 있다. 앞서 지정된 도시로는 광주, 청주, 제주, 대구, 부산,..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-470914cb74b7d1a96f35,sim-4e89db32481505e51e6b,train
msg-b12f1ab2544b8c699e17,우리나라 자연 생태계 도로를 콘크리트로 막아버리니 앞으로 공기오염으로 강한비가 예상되고 땅속에서는 마그마가 숨을 쉬기위해 나올것이다 앞으로,우리나라 자연 생태계 도로를 콘크리트로 막아버리니 앞으로 공기오염으로 강한비가 예상되고 땅속에서는 마그마가 숨을 쉬기위해 나올것이다 앞으로,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-bb3c9cf6de72484e6aaf,sim-a11681b52f47875aab66,validation
msg-4b660c7f1919c8445d5c,동물들에게 장기기증 시켜주자~~~,동물들에게 장기기증 시켜주자~~~,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-3fb451ef1daa78cf765e,sim-ef7dba283e45eb652543,train
msg-e3d3d79cc1e7735e9c1e,22조 들여서 간신히 물 더렵혀 놨는데 이제 와서 보를 없애잔 말여?,22조 들여서 간신히 물 더렵혀 놨는데 이제 와서 보를 없애잔 말여?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-9d8de97c3789999e425c,sim-11e32cb7a7be9b0b085b,train
msg-83f6df030c1df3c0a015,친구하나못사귀고 여자한테고백도 못하는 무능함때문에우울하기만합니다..0,친구하나못사귀고 여자한테고백도 못하는 무능함때문에우울하기만합니다..0,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-62f9ff1ba28b78ea8148,sim-40212f0a768f4efa60c2,validation
msg-d9a9633050dbbd68ede0,"만취한 상태에서 운전대를 잡아 대만인 유학생을 치어 숨지게 한 상습 음주운전자가 선고받은 징역 8년의 판결이 대법원에서 파기됐다.
헌법재판소가 지난달 위헌 결정한 ‘윤창호법’(구 도로교통법 148조의2 제1항)이 하급심 선고에 적용됐기 때문이다.
대법원 1부(주심 노태악 대법관)는 30일 특정범죄 가중처벌 등에 관한 법률 위반(위험운전치사)과 도로교통법..",만취한 상태에서 운전대를 잡아 대만인 유학생을 치어 숨지게 한 상습 음주운전자가 선고받은 징역 8년의 판결이 대법원에서 파기됐다. 헌법재판소가 지난달 위헌 결정한 ‘윤창호법’(구 도로교통법 148조의2 제1항)이 하급심 선고에 적용됐기 때문이다. 대법원 1부(주심 노태악 대법관)는 30일 특정범죄 가중처벌 등에 관한 법률 위반(위험운전치사)과 도로교통법..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-fa87b6587045bddd8aaa,sim-0197cf042726993e2e02,train
msg-99bb9285dcafc9ff30a8,순실이 없이 하려니 힘들지? 그래 힘들거야 ㅋㅋㅋㅋㅋㅋㅋㅋ,순실이 없이 하려니 힘들지? 그래 힘들거야 ᄏᄏᄏᄏᄏᄏᄏᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-9331321f668bc227c778,sim-6d14f9b00f003af4201d,train
msg-aef1a276a6f57a316264,동성애관련 병에 관한 사진 봤는데동성애는 사랑이 아니구나,동성애관련 병에 관한 사진 봤는데동성애는 사랑이 아니구나,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-7110146076c0d8abeb38,sim-473923048cdc642c7f01,train
msg-dc9bc0fe35d709603222,자기 뒷담 깠다고 생각하는 거같은데 어떻게해야되요ㅠㅠ?,자기 뒷담 깠다고 생각하는 거같은데 어떻게해야되요ᅲᅲ?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ef00abaf3b4276037563,sim-9d2501f22e1bd7a4040d,train
msg-a84e39b0e293bbbb543f,군대가면 남자들은 맘 변한다고 그러는데 진짜인가요..?,군대가면 남자들은 맘 변한다고 그러는데 진짜인가요..?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-c370685e76649d622ce4,sim-3abd593554778a3ff0a7,train
msg-3e63b97b13989a1c91cb,"한국관광공사, 소상공인시장진흥공단, 각 지자체가 업무 협약으로 진행하는 전통시장 관광 바우처 공모사업에 세종마을음식문화거리가 대상자로 선정됐다. 그 결과, 경복궁과 서촌을 방문하는 관광객들에게 상품권을 무료 배부하는 등 본격적인 고객유치에 나섰다.
 

 
세종마을음식문화거리가 참여하는 전통시장 관광 바우처 공모사업은 위드 코로나 시대에 맞서 유관기관 ..","한국관광공사, 소상공인시장진흥공단, 각 지자체가 업무 협약으로 진행하는 전통시장 관광 바우처 공모사업에 세종마을음식문화거리가 대상자로 선정됐다. 그 결과, 경복궁과 서촌을 방문하는 관광객들에게 상품권을 무료 배부하는 등 본격적인 고객유치에 나섰다. 세종마을음식문화거리가 참여하는 전통시장 관광 바우처 공모사업은 위드 코로나 시대에 맞서 유관기관 ..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-a081f254c2332435a837,sim-3cda8b7729aba9591dde,train
msg-0f35d7d7cc22095dbf23,4군데 가봤는데 다 결혼하면 안된다고하네요,4군데 가봤는데 다 결혼하면 안된다고하네요,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-d518debef9b62df8c179,sim-df0610c5034724d306f4,train
msg-1e530f6ce65589896a1b,뽑아주고싶은데 내가 일본인이 아님,뽑아주고싶은데 내가 일본인이 아님,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-81db2aa50f54c9b5c446,sim-b38187d2ad07913e4dda,train
msg-d24ab59706f049291552,"이렇게 또 한 해가 저물어 가고 있다. 누구나 다들 시작은 크게 했을 것이다. 온갖 바람이나 소원을 가지고 살았던 올해가 이렇게 속절없이 흘러간다. 인생무상을 절실히 느낀다. 

한 해를 마무리 할 때쯤이면 길거리에서 구세군의 자선냄비 흔드는 종소리가 땡그랑 땡그랑 들린다. 그 소리가 작년에 이어 올해도 외롭게 들린다. 종을 흔드는 사람이나 그 앞을 지..",이렇게 또 한 해가 저물어 가고 있다. 누구나 다들 시작은 크게 했을 것이다. 온갖 바람이나 소원을 가지고 살았던 올해가 이렇게 속절없이 흘러간다. 인생무상을 절실히 느낀다. 한 해를 마무리 할 때쯤이면 길거리에서 구세군의 자선냄비 흔드는 종소리가 땡그랑 땡그랑 들린다. 그 소리가 작년에 이어 올해도 외롭게 들린다. 종을 흔드는 사람이나 그 앞을 지..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-cfe2e348da6cf6b8bfb3,sim-c1f06c766a054b9903ef,validation
msg-eca63eba8c1511fce7d4,이러다 산소통 메고 다니며 방독면 쓰고 다닐날 올까 걱정 입니다,이러다 산소통 메고 다니며 방독면 쓰고 다닐날 올까 걱정 입니다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-3b88d5bdc83cb7bdfda6,sim-346fdd5dd287cbb2022e,train
msg-315d5a4456bc63ed398e,이제는 맘도 독하게 안먹어지고 ...,이제는 맘도 독하게 안먹어지고 ...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-2c35067e1bed59308cc8,sim-ff750076ac0bf719446f,train
msg-dc8ce983a2e8f289917f,숙대 무용과 통폐합 들어가면서 나오는 이기사는 멀까....ㅎㅎㅎ,숙대 무용과 통폐합 들어가면서 나오는 이기사는 멀까....ᄒᄒᄒ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-c8dae500e6d924957e86,sim-c4a982c454168ead8258,train
msg-4ddba4a4b5bb152dcddb,시간이 지나면 잊혀지겠지만 하루하루가 고역이네요,시간이 지나면 잊혀지겠지만 하루하루가 고역이네요,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-40f95ce7594a740b1a70,sim-53cf106295c5f809d84b,test
msg-be0809df4085d437e4df,좌빨도 현장에서 헛소리하면 바로 처형시켜야지,좌빨도 현장에서 헛소리하면 바로 처형시켜야지,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-589a603498c011a35ced,sim-ad7c72a916cba8df0afd,test
msg-0ce46533de5d1f96d661,도깨비도 대단하고 응팔도 엄청났었구나,도깨비도 대단하고 응팔도 엄청났었구나,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-529c217b1707b9fbc81a,sim-5af4e552e1401f98fb24,train
msg-a12a78e1dcbfc47cab41,정신이 온전하면 면상 내밀고 따위로 말 못한다,정신이 온전하면 면상 내밀고 따위로 말 못한다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-bf0d76cf0336e36c5e9d,sim-54d2d9b9cb726c2eb097,validation
msg-0eeeab987561e46c49ff,난 또 갤럭시노트7이 터진줄...,난 또 갤럭시노트7이 터진줄...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ab5ad1b5c1280c78c92b,sim-99e473395e9979f254cf,train
msg-f7f33ceef28c495b9177,런닝맨상 한개요??????????????,런닝맨상 한개요??????????????,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-7edbb3377e9a40b55033,sim-e7b603883cab099e11b1,train
msg-9a382a71250645919b4a,제 기준으로 상습음주운전자는 예비흉악범입니다.,제 기준으로 상습음주운전자는 예비흉악범입니다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-720370dcda768b4fb657,sim-f2aa812d2a70cbf45cef,train
msg-4ef53e7b0fe813beb657,나를 사랑해준다는 느낌은 많이 드는데 이런거 보면 내가 외모가 별로인가 라는생각도 들고 ㅠㅠ....,나를 사랑해준다는 느낌은 많이 드는데 이런거 보면 내가 외모가 별로인가 라는생각도 들고 ᅲᅲ....,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-07ddfed59abe3de536d7,sim-3346baef37503632a941,train
msg-99f6a1e334d7ec4b4e59,원룸을 번화가 한복판에 잡았는데 ㅠㅠ밤이면 맛있는 냄세도 나고 남녀쌍쌍 정다운데난 돈이 있어도 혼자라 방에서 ㅠㅠㅠ,원룸을 번화가 한복판에 잡았는데 ᅲᅲ밤이면 맛있는 냄세도 나고 남녀쌍쌍 정다운데난 돈이 있어도 혼자라 방에서 ᅲᅲᅲ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-01694cf9d33c717c4114,sim-dbf67054041064bb8754,train
msg-de0c75624239f173f202,"아니, 우리 동네 왜 노래자랑할까요? 시끄럽네요. 라야님 우리동네 사세요? 지금 저희 아파트는 주민 잔치한다고 노래자랑해요.아, 진짜요? 저희는 뭔지 모르겠는데 어디선가 자꾸 노래가 들려요. 가까운 듯 먼듯한 그런 거리에서요.이 고동소리가 닿는 것인가요?사자님이 가까이 있는 것만 같아요! 같은 고통을 느끼고 있어요!우리는 실제로도 예전보다 지금이 조금 더 가깝지요.진짜요? 요즘 어디 사시길래요?저 부천이에요! 아니, 정말 가까워졌어요! 그렇죠! 동네의 하울링이 진짜였을지도 몰라요.","아니, 우리 동네 왜 노래자랑할까요? 시끄럽네요. 라야님 우리동네 사세요? 지금 저희 아파트는 주민 잔치한다고 노래자랑해요.아, 진짜요? 저희는 뭔지 모르겠는데 어디선가 자꾸 노래가 들려요. 가까운 듯 먼듯한 그런 거리에서요.이 고동소리가 닿는 것인가요?사자님이 가까이 있는 것만 같아요! 같은 고통을 느끼고 있어요!우리는 실제로도 예전보다 지금이 조금 더 가깝지요.진짜요? 요즘 어디 사시길래요?저 부천이에요! 아니, 정말 가까워졌어요! 그렇죠! 동네의 하울링이 진짜였을지도 몰라요.",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-f2df204a2deda2f63cf7,sim-ba3a91394b4bb3218e0d,train
msg-3fda13e3684c0ca4d791,디진다 진짜 이게 말이냐 방구냐,디진다 진짜 이게 말이냐 방구냐,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-1541cebf0d2c9b6479c5,sim-efcc0e4b38e7f1d5a555,train
msg-49152e51ec1079506c01,많은 팁과 놓치기쉬운 부분도 자세히가르쳐 주시고 많이 배움니다감사합니다,많은 팁과 놓치기쉬운 부분도 자세히가르쳐 주시고 많이 배움니다감사합니다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-c9fd545379a97b35fea2,sim-551df1419203c50bb7d7,train
msg-c827531cb3a11f4cb33b,"골목식당'이 4년간의 여정에 마침표를 찍었다. 
29일 방송된 SBS 예능프로그램 '백종원의 골목식당'에서는 지난주에 이어 ‘200회 특집’ 마지막 이야기가 방송되는 모습이 그려졌다. 
이날 '골목식당'팀은 상도동 라면집을 깜짝 방문했다. 금새록이 ""장사는 잘 되시냐""고 묻자, 상도동 라면 사장은 ""그냥저냥 뭐 잘 된다고 하기는 그렇다""고 대답했다. ..","골목식당'이 4년간의 여정에 마침표를 찍었다. 29일 방송된 sbs 예능프로그램 '백종원의 골목식당'에서는 지난주에 이어 ‘200회 특집’ 마지막 이야기가 방송되는 모습이 그려졌다. 이날 '골목식당'팀은 상도동 라면집을 깜짝 방문했다. 금새록이 ""장사는 잘 되시냐""고 묻자, 상도동 라면 사장은 ""그냥저냥 뭐 잘 된다고 하기는 그렇다""고 대답했다. ..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-54944fb6288c1f67ea5f,sim-43a164fd5e9fc3097771,train
msg-bec0c4bcc66e9657cddc,"밥 먹으러 왔는데 가게 왔어요.  분위기 대박이네요.좋아요. 너도 내일 명동 가요. 명동이요?네. 우리 동네 애들 만날 건데 너도 같이 가요. 오, 좋아요!","밥 먹으러 왔는데 가게 왔어요. 분위기 대박이네요.좋아요. 너도 내일 명동 가요. 명동이요?네. 우리 동네 애들 만날 건데 너도 같이 가요. 오, 좋아요!",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-eb1b65dae49ab6eab575,sim-e7f7e8b24e0c947a24ef,train
msg-7e69a6f46c94b5e087c6,"광주 광산구가 디지털 전환에 대비해 골목상권의 ‘스마트화’를 앞당기고 있다.

26일 광산구에 따르면 올해 중소벤처기업부(이하 중기부) 공모에 선정된 수완나들목 상가와 어룡동 상가 등 2개 상권 113개 점포에 스마트상가 구축을 완료했다.

중기부는 스마트 시범상가로 지정된 소상공인 점포에 가상현실(VR), 증강현실(AR), 사물인터넷(IoT) 등 4차..","광주 광산구가 디지털 전환에 대비해 골목상권의 ‘스마트화’를 앞당기고 있다. 26일 광산구에 따르면 올해 중소벤처기업부(이하 중기부) 공모에 선정된 수완나들목 상가와 어룡동 상가 등 2개 상권 113개 점포에 스마트상가 구축을 완료했다. 중기부는 스마트 시범상가로 지정된 소상공인 점포에 가상현실(vr), 증강현실(ar), 사물인터넷(iot) 등 4차..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-f6b2a432d9c2f750de6d,sim-0d0fb9d391d60520944b,train
msg-d2f345cc177f12366961,김두한 처럼 국회에 똥좀 뿌려야,김두한 처럼 국회에 똥좀 뿌려야,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-650a7ae53358d340d32d,sim-e5b24bf8a185f20062fb,test
msg-756bd07e800bf82ef8af,그걸 이제 안건가.... 참 우리 현실 씁쓸하다..,그걸 이제 안건가.... 참 우리 현실 씁쓸하다..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-5d475a3e6ba0fb6f518a,sim-5200f832cbb8166bdfa6,test
msg-2c8e78e7670b51c5c529,솔직히 우리나라 축구에 관심과 애정을 쏟은 사람임에는 분명하다.,솔직히 우리나라 축구에 관심과 애정을 쏟은 사람임에는 분명하다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-7397b9a0b5e16db9e468,sim-28bc3358e90946949efc,test
msg-850c573916c9e69893a3,그리고 이런 불법적인 행위들을 얼마나 태연하고 일상적으로 아무렇지 않게 해왔으면..,그리고 이런 불법적인 행위들을 얼마나 태연하고 일상적으로 아무렇지 않게 해왔으면..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-667296185c58db7a19ab,sim-315c881357eeaf203d95,test
msg-712f65037e615dc6e8f0,기억에 맨유를 끝으로 은퇴한다고 했던거 같은데 인제 그냥 후배들에게 맡기셔도 될듯한데,기억에 맨유를 끝으로 은퇴한다고 했던거 같은데 인제 그냥 후배들에게 맡기셔도 될듯한데,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-c937b4680ed317db92ab,sim-c4fc560e08d50ad5b460,validation
msg-0424191be23723827684,아직 저에겐 5%의 국민이 있사옵니다. 이순신 빙의 지린다 ㅋㅋㅋㅋㅋ,아직 저에겐 5%의 국민이 있사옵니다. 이순신 빙의 지린다 ᄏᄏᄏᄏᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-68f0385076cd36d5b9d7,sim-84760dfee4003a4b3606,train
msg-a1bd05ba25c9422bb427,근데 객관적으로 봐도 그여자보단 내가 나은거같은데 차라리 더 이쁜여자랑 사겼으면 덜 비참했을 법한 느낌?,근데 객관적으로 봐도 그여자보단 내가 나은거같은데 차라리 더 이쁜여자랑 사겼으면 덜 비참했을 법한 느낌?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-237256db5ccd7a770afc,sim-2133ba3da859c33ddedd,train
msg-de496f0e8046460efd67,진짜 박근혜 정부는 나라팔아먹는짓 골라서하네.ㅋㅋ,진짜 박근혜 정부는 나라팔아먹는짓 골라서하네.ᄏᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-11b2d08f2a7d4b973fa6,sim-79297a97758c5ec7a3bf,train
msg-561f3df090a3620f7aa8,초등학생을 대통령 시켜도 이거 보단 잘하겠다.,초등학생을 대통령 시켜도 이거 보단 잘하겠다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-a4d54795eb8971b0376c,sim-6a5d1edf9872fc9b4c51,test
msg-e7c68f8ffef56ef8bfa1,피가 자꾸 비치고 배가 아픕니다.,피가 자꾸 비치고 배가 아픕니다.,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-17051976fda9741d081b,sim-ac9637e065587b5e41f7,test
msg-3b5530a9ccb1d01bb018,성관계 관련인데...;;너무 급해요,성관계 관련인데...;;너무 급해요,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-b13e239fc44018d0afdd,sim-2b718227a3344183459b,train
msg-4cd257334e20f9a188ec,회사 회식에서 진짜 직장내 성희롱이 자주 일어나나요?,회사 회식에서 진짜 직장내 성희롱이 자주 일어나나요?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-5972c7b041a282ff3805,sim-adc0ef7f9ca4083c3993,validation
msg-976d23d810afd391a2c6,보고있냐 대한민국 정부들아 저것좀 보고 반성해라,보고있냐 대한민국 정부들아 저것좀 보고 반성해라,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ffcd03bc6b0c076bb861,sim-02cd764760999d6a749a,train
msg-a467f841cefe261a3253,세상에 자기가 잘못해놓고 자기를 지키려고 용병을 산 그네야 넌 사형감이다,세상에 자기가 잘못해놓고 자기를 지키려고 용병을 산 그네야 넌 사형감이다,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-c1da577e7ab7b4d9bd3d,sim-5a8014f0fde4532daee2,train
msg-97d649b721baa7aa9eb1,아니그럼 나같이 이쁜언냐들이 짧치입고 등산복입은 아저씨들이랑 같이 담배펴야 하나여 무섭긔,아니그럼 나같이 이쁜언냐들이 짧치입고 등산복입은 아저씨들이랑 같이 담배펴야 하나여 무섭긔,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-5ce3ee4ad083fc3a0e4c,sim-41334f368406e08d0f14,train
msg-48c99192ca1ad590ab51,면회갈 때 예쁘게 하고 싶은데추위앞에 장사없으니까요 ㅠㅠㅠㅋㅋㅋ,면회갈 때 예쁘게 하고 싶은데추위앞에 장사없으니까요 ᅲᅲᅲᄏᄏᄏ,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-77503b706cd375618033,sim-32ab079ae4c778d63ec6,validation
msg-110d2a0c182c31b3aa2a,웃기는것도 중요하지만 건강이 젤 우선이란거 항상잊지말고 건강도 챙겨가면서 큰웃음도 함께주셨음 좋겠어요!,웃기는것도 중요하지만 건강이 젤 우선이란거 항상잊지말고 건강도 챙겨가면서 큰웃음도 함께주셨음 좋겠어요!,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-87994bacc26e42a7920a,sim-638cc1ef6fcef6f4900c,train
msg-582713d77a3a99fa3d59,이번주에 잘못한분들 찾아가서 용서 빌어보게요,이번주에 잘못한분들 찾아가서 용서 빌어보게요,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-efd54ea96317dd42e4f9,sim-e4da17245fb5c571378c,train
msg-4c217ebe2940830b0edf,헤어진지 4개월 쯤이라면 그럴 수도 있는건가요?,헤어진지 4개월 쯤이라면 그럴 수도 있는건가요?,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-8481bada315adc450bb9,sim-6f0b2fb8fe398b72452b,train
msg-8898a7308d31cb812e9e,방필규대사가 진심 현 있는분들의 진심같아서 씁쓸,방필규대사가 진심 현 있는분들의 진심같아서 씁쓸,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-ba387a8548ff5cad60d4,sim-176765d7d2f475bdcb0d,train
msg-622922a880e57b2fef84,이제야 가입을 해서 미안해요,이제야 가입을 해서 미안해요,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-d5f221dbd973d4d242e0,sim-5adfe60fc6fafd729cf2,train
msg-c4de5cc21c1b5bfded51,"세계 클라우드 시장을 장악하고 있는 아마존과 마이크로소프트(MS), 구글의 경쟁이 치열해지고 있다. 후발 주자인 구글과 MS가 업계 1위인 아마존을 잡기 위해 공격적으로 투자를 늘리고 있다. 이들은 고객사에 지분을 투자하고, 대신 다년간 자사 클라우드 제품을 쓰도록 하는 계약을 통해 저변 확대를 꾀하고 있다. 
 
 29일(현지시간) 월스트리트저널(WS..","세계 클라우드 시장을 장악하고 있는 아마존과 마이크로소프트(ms), 구글의 경쟁이 치열해지고 있다. 후발 주자인 구글과 ms가 업계 1위인 아마존을 잡기 위해 공격적으로 투자를 늘리고 있다. 이들은 고객사에 지분을 투자하고, 대신 다년간 자사 클라우드 제품을 쓰도록 하는 계약을 통해 저변 확대를 꾀하고 있다. 29일(현지시간) 월스트리트저널(ws..",normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-39b758189d0c69444c68,sim-5f8484910e93998df40e,train
msg-98670d6e4d184b9a21f3,와 달의연인 진짜재밌는데 어떻게 시청률이..,와 달의연인 진짜재밌는데 어떻게 시청률이..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-bfb9877062ebb5219cb0,sim-a440fe4cdd755e6f0f52,train
msg-0b0c86095b59f2dd83b5,친구는 집도 없어서 전세로들어가던데 저는 집도 있는데 여자가 없내요2,친구는 집도 없어서 전세로들어가던데 저는 집도 있는데 여자가 없내요2,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-a3774449183eaf4c433e,sim-18db763027d5ae5a65c0,validation
msg-b0328f7049f26dde18c2,어떻게 대통령이 개대중이처럼 부끄러운 줄 모를 수가 있냐,어떻게 대통령이 개대중이처럼 부끄러운 줄 모를 수가 있냐,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-4c10c0c5824bf020aaa5,sim-35904e6cd60b4326fbe0,train
msg-66dd42d6b8aa87d205c3,김재현 닮은 이천웅유지현 닮은 오지환서용빈 닮은 김용의.....??,김재현 닮은 이천웅유지현 닮은 오지환서용빈 닮은 김용의.....??,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-dd35a3c42736aa43bcc8,sim-96432b6447a846cf08f3,train
msg-533b6d804c4ec6e7fe5d,아니면 그 행복을 없애고 다른 행복을 찾아주어야 할까...,아니면 그 행복을 없애고 다른 행복을 찾아주어야 할까...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-f4e0bd581448469235a5,sim-afc108942698d1de6691,train
msg-f8284a487154255a0b97,귀찮아서 그냥 세탁기에 돌렸는데..,귀찮아서 그냥 세탁기에 돌렸는데..,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-79c33ef07c2507863315,sim-075f1840efaeb68f57d9,train
msg-00ae854cb127633f0e23,사실 이연애 불안하고 무섭네요...,사실 이연애 불안하고 무섭네요...,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-f9eb88ccb7496cdc3aa1,sim-4e97d1cf37e01d0c2d5e,train
msg-3f182ae4f318f8606ca6,궁금해서 묻고 싶지만대답을 안해줄거같아서 고민ㅜㅜㅜㅜ0,궁금해서 묻고 싶지만대답을 안해줄거같아서 고민ᅮᅮᅮᅮ0,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-bfb1394f163525635f80,sim-16a9f8ab8cf57a18b85f,train
msg-c09b9acbae12a00248c0,강남역 살인사건 구의역 사고가 있은지 얼마나 지났다고 !!!,강남역 살인사건 구의역 사고가 있은지 얼마나 지났다고 !!!,normal,0,0,jmjmjm3/kor-smishing-message,unknown,grp-7ce1710c8b4e9aa8e854,sim-6eb27e8c15f7421ef185,train
