review_id,message_id,original_label,text_judgment,a_risk_bucket,seed,fold,role,arm,probability,prediction
review-bc694d6c09671509,msg-70dcd4b0f26f61bdf407,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.09378168450650333,0
review-bc805b9a7fefb4c4,msg-b42fe9f654595657fa35,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.38563461119013326,0
review-bc9e9750ed2f2246,msg-9807f366fd3a944bee02,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.1471147212775329,0
review-bd2ee152f3f0a48a,msg-25ac7d2717cde23a4116,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.2356841751454153,0
review-be8ac302beaaaa38,msg-504e4d980601e6913b67,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.1499762694990329,0
review-bee3f43cbc979cc9,msg-4d9ff4113e4ed5d9e90c,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.25022450579803623,0
review-bf5160f31d278f7b,msg-c051b9c58babed147478,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.10158388764925685,0
review-c2b11fa0a2c3336f,msg-18146f4aa7a10243efff,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.12659239728661792,0
review-c386fdd922078a37,msg-c21e147ebc288236d642,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.15938004636689954,0
review-c45238e439e91c4d,msg-165866e6104c7226a8e8,smishing,risky_request_visible,a_risky_request_visible,42,1,threshold_calibration,A,0.4959960165997487,0
review-c7968cd6c3d1f959,msg-13d13b63af525be88c8e,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.06892232755471771,0
review-c7acc1ae1037b569,msg-9ae5d9f225d18d759f00,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.7207503312326449,1
review-c7e00bcebb9cbe94,msg-3eff4af4ff261cda8b13,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.26127981356738655,0
review-c7f76b1e1d80f49a,msg-47c423de9b8595f121a9,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.23103576487353591,0
review-c854f5ffb64bf3eb,msg-f2f023ae46a3f625f5ba,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.1477447294885569,0
review-c9d8f2fd31ea0b7f,msg-4d670f74ef64914e9b0e,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,threshold_calibration,A,0.13056488149910994,0
review-cb23ce2b380ce815,msg-a81e33bc3946b0ae2550,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.25018191193527795,0
review-cb28a9106aef5505,msg-67de13a82fafaf8c3980,smishing,risky_request_visible,a_risky_request_visible,42,1,threshold_calibration,A,0.7470034162408942,1
review-cbbc72e510f286e3,msg-cb107b27366c1e7283c6,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.8874054337805092,1
review-cc41f3f4cb6e8629,msg-cd74555c5078c89aa225,smishing,risky_request_visible,a_risky_request_visible,42,1,threshold_calibration,A,0.638966524767811,1
review-cc4b16c2321274c0,msg-1737db0114226e8bb1b0,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.8893259285048318,1
review-cd39c34a5496687f,msg-28b8f57d24c88ea1fd3b,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.07001342491680525,0
review-d0b2291f671afb13,msg-69107f37830e441acc20,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.4768819497688432,1
review-d17c9fec5ba94c27,msg-0833b822c08cc170dc26,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.6220931881903954,1
review-d1ba629d1b0c0386,msg-3a166a3d426428da952d,smishing,insufficient_context,a_not_risky_request_visible,42,2,threshold_calibration,A,0.12162837370341423,0
review-d23755346e397e0d,msg-215f563424e984687bea,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.07683435721207037,0
review-d299ebb8c45a2f94,msg-0b586f5fca364bbc8c8d,smishing,insufficient_context,a_not_risky_request_visible,42,2,threshold_calibration,A,0.1442528913370295,0
review-d3b4daac66058960,msg-2819ed8636ecdee04bb3,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,2,threshold_calibration,A,0.15081458561126712,0
review-d4f84d432e0d6d48,msg-94e0ae16541345a3f768,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.11508204616858154,0
review-d51050ea94555e33,msg-8dfc55b831e0422aaaf3,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.10190819824318739,0
review-d5b560692f11bda9,msg-20cb262bf7645dfe36d5,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.09010648951216409,0
review-d5cad39f16073736,msg-6b991d00ca9722186569,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,threshold_calibration,A,0.11913772182847068,0
review-d684b0c9ae6eb28a,msg-b46e8faecd246cf1967d,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.7015552546558863,1
review-d6877eb437269499,msg-d6441157b1184c30f6c0,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.12957691122358878,0
review-d7a5aa91a1e9ef4b,msg-963560a696c2068b11aa,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,threshold_calibration,A,0.12484837776557346,0
review-d885dde988ff81fc,msg-e9f133abd48046d0b082,smishing,risky_request_visible,a_risky_request_visible,42,1,threshold_calibration,A,0.7312164731550658,1
review-da0a87e60e534a8c,msg-817a4fa89633430e990d,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.08062054379553961,0
review-dc7c7acfd6e2db79,msg-b183e7136605118fd86a,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,threshold_calibration,A,0.49611776749538644,1
review-dd85b84b55bb501f,msg-c7ae71424b0756ee528c,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.6563071446735205,1
review-dd9532439f290332,msg-d03214baadc38bd1336c,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.12165251326948671,0
review-e0a264aecc7ee1b0,msg-b08b74714736c2364217,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.3938146647764773,0
review-e0ac9753946feca9,msg-1cbe6cc1748e7262b5ab,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.4691132654926305,0
review-e1afcc76f28c4344,msg-957a54f95f91a63ee653,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.06809645213048293,0
review-e23fed0689d23954,msg-5bc65501f76a2d9c35b3,smishing,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,threshold_calibration,A,0.3328866799321445,0
review-e244a46bb3c89288,msg-b49a70f3593e3f36b11d,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.5338887105598161,1
review-e384094846a41b50,msg-705817f4922c88c5ecc5,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.6733176438800291,1
review-e432c718725ac7ae,msg-b372318bcb95d9f5bf57,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.2094986814665207,0
review-e447ae957587a31d,msg-0590a0a811adf41d19c4,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.6756428312598042,1
review-e4dca6a839df1435,msg-d7dccf71e0387df73450,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.17178373304183653,0
review-e8170ecaf09d95c1,msg-e863bf00fb6dbfb816f3,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.08559589656338194,0
review-e8eebbe27a7969d0,msg-26a403cb7e86084e2d88,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.1454305829553472,0
review-e9f675e3299ddb73,msg-74894396e30aa7e375f2,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.31531252300794266,0
review-ea8461ed56afeacc,msg-ad517b34fab57cf3b438,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,threshold_calibration,A,0.139394546531292,0
review-ed0223c36d93b8cb,msg-cfa0236fa8a0f40916bd,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,threshold_calibration,A,0.3877102381788212,0
review-ed79a40573a23e85,msg-6f4d5cc6a56a922f2113,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,threshold_calibration,A,0.18750820959166545,0
review-ed9460d363c32a66,msg-33b4946b6aa1c5826e5b,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.10822015008730126,0
review-ee314103593cc397,msg-3382d5781a64d5167a9f,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.14409300701832134,0
review-ee537a73bef42552,msg-a50c3f07d1c4116a5aae,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.15983793873939378,0
review-eef1587711f81f11,msg-2bf3512c4b917049d8d1,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.07653577338462977,0
review-f0b50460d98d4502,msg-95c382e5e68482d54b53,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.7003845812674,1
review-f160feeb48ff21ee,msg-441e65241cda094c5e2a,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.3315685057661348,0
review-f278c035dcc448b5,msg-69e20b477e1f38d22287,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.09180158528777488,0
review-f2c9ba7c14a8e7f4,msg-cbeab8aa1cb4e1328216,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.904858154290149,1
review-f44ca51cbbeda00a,msg-b16b1f045aab2ea4a56f,smishing,risky_request_visible,a_risky_request_visible,42,1,threshold_calibration,A,0.8938155314091779,1
review-f68968ff35ec4bea,msg-3f37d9bd39aa22dc8368,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.11035773645717019,0
review-f69dbdcfebf56998,msg-6dd3cea31f51bc6f063d,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.652364750497753,1
review-f778efc9b041eb43,msg-7a8ba417b2f4e2650e1b,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.12207918729944561,0
review-f8f57cab36b5e4f9,msg-0b0747a39cdb82046f16,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.20416268386212472,0
review-f9733f5a3ed15ba1,msg-c545ce4cd13f2f30e4db,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.9014455749588316,1
review-f9bfaa738fc7db78,msg-22666adef1260ae5f9a4,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,threshold_calibration,A,0.14253456378477203,0
review-f9d950de655d05cd,msg-5ef02907cd1045cb54a8,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.26560556590442136,0
review-fb2667a6a62b9c38,msg-c2539bcbb168ad9fac37,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,threshold_calibration,A,0.09371111163938053,0
review-fcba197835dbe421,msg-c9a0f816a24bd3e21470,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.5381178051742946,1
review-fd55ea1d04c7fc3b,msg-44deb8ec94adc01da101,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,2,threshold_calibration,A,0.042350651849980527,0
review-fdc12fa3cc3d98a8,msg-37fd1ef16190049166d2,smishing,risky_request_visible,a_risky_request_visible,42,2,threshold_calibration,A,0.8784141757183422,1
review-fef8e7e55d89aaf1,msg-f0265af2067049f392b6,smishing,risky_request_visible,a_risky_request_visible,42,1,threshold_calibration,A,0.6524637677808304,1
review-ff61b33b22cf09db,msg-f83fe7e80b1199988bc6,smishing,insufficient_context,a_not_risky_request_visible,42,1,threshold_calibration,A,0.3776228656371462,0
review-ff7824303811b880,msg-3a8d13b5b7957521ed9d,smishing,risky_request_visible,a_risky_request_visible,42,0,threshold_calibration,A,0.6123393826790372,1
review-0056707322867f9e,msg-bfebdfbc523c88d22afe,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,development_readout,C,0.05148606545303232,0
review-01692c85b4c6e394,msg-86b2b582f59b8ef3cb9d,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,development_readout,C,0.19244407181793327,0
review-0191505287bc42c3,msg-125422950bbf2894b298,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,development_readout,C,0.09987993931700878,0
review-019e598ca75a2604,msg-51d91745aaf7c70cfe66,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.07649432903881115,0
review-01daae558c8120c5,msg-a5fe2c7068a39a897fd5,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,development_readout,C,0.13688176544414796,0
review-0364c25d14e8bb7d,msg-ba7ace3a75e45b91726c,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9438482108412235,1
review-062650e5c03db7b3,msg-736f82ab7ef68bca67fc,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.37174185352630745,0
review-0651a6827875d503,msg-6dcdcd189e5593455a49,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9441928505797073,1
review-075ea585da5cae15,msg-7013d5e6af2e769f406d,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9408915603027987,1
review-07c0fb876beabf4b,msg-cdcf2dfc7474190999c3,smishing,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,development_readout,C,0.6548511211334715,1
review-0822c98e66707747,msg-29c545e52c9813e635fa,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,development_readout,C,0.13970118965199063,0
review-09f8a52a643bde75,msg-a190594f2bffb92ea5e6,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.21673269757037464,0
review-0ba297695cc9a600,msg-593cd80d2ef7e33546ac,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.3759061138186326,0
review-0bc7f01b43b4a4f4,msg-4d26af1bd51a813c0839,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,development_readout,C,0.14300728474915322,0
review-0bfbacbb2760394c,msg-ccf0e6a8ef2af65aced4,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.7075476737713685,1
review-0c756099e821ef26,msg-3de91ab063f18e6782bf,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.35402650111885475,0
review-0cf62fd6142f6cb4,msg-2c0ffb2240bce4f0412b,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.823358888316983,1
review-10dcb33dda6d5472,msg-1de8402778c0caa023de,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.945884533588062,1
review-10e329e8873017e2,msg-4d92830c608f0547ddb4,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.725957852956978,1
review-10f0da95f3fdd21e,msg-58b952e19b37c0bc3c3c,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,development_readout,C,0.12911394615692415,0
review-127bc1671c3021e3,msg-b3d3b6b29fae9b4cd139,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.3875703882821843,0
review-12aedba2ef212671,msg-52cabfe559de650270d0,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.9560145582145944,1
review-13e7350b6f9c843d,msg-6ef4e4d3849c3f2458f9,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.14257969041500318,0
review-143e404949a72860,msg-9ab97598b92cc2549f26,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9445337933477541,1
review-1502532d7fb02e2b,msg-51961afc9b6d2bb950c4,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.5388733211213925,1
review-1538fa93f259c264,msg-1d4f07b23c605c358a53,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,development_readout,C,0.24026305952283925,0
review-17bb16430527761d,msg-8a95db5cf464c51ec8bb,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.4615307293220318,0
review-1820dec42f5ec2ca,msg-04d0a9cdecc5e27abe30,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.7278672244288311,1
review-19d11b9f743aa049,msg-58f85354ff60f8afada7,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.6970196633832069,1
review-1a4aa7992820ca2a,msg-f6bc1ff296dcef8d3f5e,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.7907883252077413,1
review-1b29308cb4906d02,msg-7894af8fe183ef59232f,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9171397192871583,1
review-1bcdb8b5e4902f77,msg-6b0f921297bf6036cdd4,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.08114898887131729,0
review-1c42c25c32f5bd82,msg-397c7d1d69e93306e43f,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.881305165734186,1
review-1e450b71c02e190a,msg-fde8fe5d8c4f6fbf52c2,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.6223865825266013,1
review-1e479c4a302f356c,msg-1306cfdbb1eb6413c2f3,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.1552153886682226,0
review-1e68018ab3a2b26e,msg-c93b3c338ad73e40adfd,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,development_readout,C,0.1970968199538726,0
review-1f07a8c7cd26df2c,msg-cada766d88b515618679,normal,insufficient_context,a_not_risky_request_visible,42,0,development_readout,C,0.11800196207573008,0
review-2015b61fb97f2965,msg-3649a91b276a45d342c6,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.18777852008993096,0
review-21e2a2729d0906e0,msg-2f204be55b7d47704b0f,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,development_readout,C,0.17918398000619573,0
review-220daefcb5d386ed,msg-e3ec894bf4e93e8c550e,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.856133186299882,1
review-22f7bb9e3da427de,msg-6f925e06a88f8d1cfd58,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.39438303074510483,0
review-23e4e9eb29dd8f93,msg-22e08f4c05ba067b383e,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.2303206001523871,0
review-25104a7eec1f7831,msg-f98da8116216cda9e3fe,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.8032606968061217,1
review-256d1c0f349382b5,msg-b0438b6ad1731edd6ad6,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.1383912898070163,0
review-2579df062aafc741,msg-fa2ff4bb2e3dd2a0cead,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.5282581653631451,0
review-25ec7d62ea3d7444,msg-7f85a9711cbc0aa393d6,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.1887259808695299,0
review-260a39866b3feb51,msg-81198fc0b9b05d10f4d1,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,development_readout,C,0.10108112436817862,0
review-270f57eba07d36f4,msg-aa1ffdd49e000415678a,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.7338612802316159,1
review-27c93b924b9803a0,msg-18949d0a510e2e71cd5c,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.8581180315148983,1
review-2ba16080ec46773d,msg-24c361e6f72073321220,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,development_readout,C,0.07696009032931517,0
review-2d707fce0fb4702c,msg-e94fec8af385dc5ff556,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.14390794635319923,0
review-2dcd34cb42910200,msg-97b2b6ee95ed7d920877,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.6317838203258362,1
review-2dd7b92c08e4f5c4,msg-42c7b3575f8a9da0d8d1,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,2,development_readout,C,0.1000380859884416,0
review-2f31bd2c29ca07dd,msg-4301d7c49f5367242765,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.10287063986977175,0
review-31a75727a167d60d,msg-f9061a931aba0d307ce6,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.660851203438438,1
review-326317e54a445bed,msg-df3f29c9891147e7f846,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.9699451539101143,1
review-3398cc98a1b87648,msg-e33a5ed03522052013db,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.7531127360430271,1
review-3423b715646fd583,msg-65bffe175e1d5b55382e,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.9568052579711445,1
review-344682f2618ba8f9,msg-e5b4405ee48a541eecc0,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,development_readout,C,0.23302389899781117,0
review-34c4c16cb5ea9aaf,msg-62610653bf85e35feeff,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9401432648103653,1
review-364329807a65a090,msg-0be5e1e2bd038f3a1a24,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.5712761230170683,1
review-370202b258208735,msg-fc0286653fb100798da2,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.5042343179696731,1
review-37962ff6cab628b9,msg-f745187c052997452a1e,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.7703576058654616,1
review-37bb8af10a6775e3,msg-c1aa2ee82e014406c58e,smishing,insufficient_context,a_not_risky_request_visible,42,0,development_readout,C,0.5920520111319193,1
review-37c64855b20334c3,msg-000be99f5f9d9c3967c4,normal,insufficient_context,a_not_risky_request_visible,42,2,development_readout,C,0.10363630679557294,0
review-383246308e1d9552,msg-2536b5c581cb3fe10fe2,normal,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.10433267315749033,0
review-39e0fa05577bfbae,msg-551d213c037c9c6eab04,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9450107846528047,1
review-3a343dbd60efe3c5,msg-e91ad896bc07a339c9ae,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,development_readout,C,0.11401788152215038,0
review-3a3a0c9003eb78d2,msg-9b70e92fb8b03ad7c610,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,development_readout,C,0.2850076617737404,0
review-3b5a82f01656ae5e,msg-4c9bb8aab19cd59ba6b7,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,development_readout,C,0.08048365890611252,0
review-3c542b2889f7ee41,msg-ab4e24de8042cbea05d6,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.9561078406745049,1
review-3c6ae33a89ac17a5,msg-c098e4b7c32dc66b6582,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.932760946744446,1
review-3ec3c8e07bb7e369,msg-f5bfb9971a76c287fdd5,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,development_readout,C,0.14886823683073655,0
review-3f1aad6856711dea,msg-d3a618b40117b1875806,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,1,development_readout,C,0.08291888586099574,0
review-40617332c72b6a65,msg-75bccb25272a125ae624,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.8497280083614375,1
review-40eb85d72dbb3fa3,msg-4273962397b78faae1de,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.9092657175515063,1
review-40f65d491fbb6c91,msg-29618cee18396e8a8e81,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.7350554450455371,1
review-417d1a94491a5069,msg-a24654d3ad544c08124e,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,development_readout,C,0.09628321591533728,0
review-419f917f2243e05b,msg-f80f31e80e69da69dd6c,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,development_readout,C,0.09552966300807189,0
review-41e7242cf53f7aec,msg-414effb98a09982ec13d,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,0,development_readout,C,0.15391808204242632,0
review-44d5803b821bc077,msg-382f83f816817c259074,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.7388215537232646,1
review-4532712bae1263a4,msg-f2d213d6e51419f0c0c3,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9337616332168857,1
review-46f3555593434e8a,msg-ef6fd44a32790af20571,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.9545391337098651,1
review-47389333283368dc,msg-32e17f91821e085e067c,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.8525161513684193,1
review-48f7182245c9e551,msg-a52c445339e75c5638c4,smishing,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,development_readout,C,0.44409632935529286,0
review-49db2f3969f4dab7,msg-d9f951c82ea54b25ac30,normal,promotion_without_clear_scam_request,a_not_risky_request_visible,42,1,development_readout,C,0.14554269057194,0
review-4a4a9ac934622b9e,msg-77e7ed6fee4ff6e6b3c0,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,2,development_readout,C,0.6020116626510235,1
review-4aafcfede478ed2e,msg-42b716ae90c55a680465,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.8219884044060584,1
review-4b0f3b3c6f3029e0,msg-095a369060c7ff33c341,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.9096256447165514,1
review-4bb32c9d9587eb5b,msg-32a5ea1e4acbac97b230,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.5894477016539064,1
review-4bc7fe6f6685e5b0,msg-6a306e2d77b134423cff,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.2528322871721526,0
review-4be490099efed608,msg-1ba73bfe47e950778408,smishing,risky_request_visible,a_risky_request_visible,42,1,development_readout,C,0.814622316893884,1
review-4c45e2acc43cd09c,msg-240d23c05338edc37d89,smishing,risky_request_visible,a_risky_request_visible,42,0,development_readout,C,0.9442220887883335,1
review-4c7db89388133c66,msg-b366110e17c486b16b15,normal,ordinary_notice_or_conversation_possible,a_not_risky_request_visible,42,0,development_readout,C,0.15707707834699017,0
review-4cbabc8906c81322,msg-0ed0bfb82462e09cd15a,smishing,risky_request_visible,a_risky_request_visible,42,2,development_readout,C,0.9057953045009022,1
