message_id,split,label,target,has_url,text_utf8_bytes,text_normalized
msg-f9da87f5cfdbd85a4196,train,normal,0,0,132,오늘도 손빠들은 반박하지 못하고 조용히 비공테러만 하네.... 맞는말하신분들 비공박히는속도가...
msg-49e0fc5751be1c63c976,train,normal,0,0,78,캐머런과 영국이 글로벌 빅똥을 선사하고 먹튀를 하는구나
msg-9b70fb6c16715c764ece,test,normal,0,0,117,면죄부를왜주었나하면 정치인이나고위직사람들은 대부분 이런짓을하니까 그런거지 !!!!
msg-4587444aa7a3047bbc12,train,normal,0,0,131,친구들한테 오늘 데이트한다고 다 말해놧는데 진짜 하루종일 집에만 있는 제가 너무너무 비참해요
msg-8449b2481bfc87cc248a,train,normal,0,0,460,[아시아경제 금보령 기자] 윤석열 국민의힘 대선후보가 직접 요리하는 모습을 보여주는 '석열이형네 밥집'이 오는 27일 공개된다. 24일 국민의힘에 따르면 윤 후보는 오는 27일 오후 6시 유튜브 채널에 '석열이형네 밥집'을 선보인다. 윤 후보가 시민들을 초대해 직접 요리한 음식을 내놓으며 얘기를 나누는 프로그램이다. 첫 화에서는 워킹맘과 커리..
msg-9b4eb604ebbb91354f4e,train,normal,0,0,776,"토요일에 엄마 서울 안 갈 수도 있다는데 어떻게 할래요? 원래대로 토요일 서울에서 만날래요 아니면 그래도 금요일 우리 집으로 올래요?그럼 그냥 금요일에 너희 집에서 자고, 서울 가신다 하면 얻어 타고 가고 아니면 그냥 가죠 뭐.네. 금요일에 시내 나가실래요? 네. 저 언제 도착하면 돼요?오고 싶을 때 오세요. 언제 올지 알려주는 거 잊지 마시고요. 시내 나가서 뭐 하죠? 화장품 가게 순회할까요? 1시쯤 만나서 점심 먹을까요? 1시 너무 일러요. 2시에 만나서 점심 먼저 먹어요. 캡스톤 노동자는 금요일에 일찍 일어날 수 없어요.2시 좋아요!늘 보던 그곳이에요.그곳 오랜만에 가는걸요."
msg-e8c7f9e2a70394466c1a,validation,normal,0,0,77,망해버려라. 탈퇴쪽에 투표한놈들 죽을때까지 후회하도록
msg-a735f48f8453ede8fb8c,train,normal,0,0,62,그 애비 인성으로보아 기업이 대를잇지 못할것
msg-94dbb63b55e4d5e6c469,train,normal,0,0,444,천연재료를 이용한 꽃 양갱 만들기 충남 예산군농업기술센터는 지난 23일 덕산면 '충의치유농원'에서 우리음식 동아리 30여명이 참석한 가운데 '우리음식동아리 연말총회 및 체험교육'을 실시했다. 이번 연말총회에서는 우리음식동아리의 올 한 해 활동을 돌이켜보고 내년 활동계획에 대한 토의가 진행됐다. 이어 체험교육으로는 천연..
msg-05c64ba2ec84308a7adc,test,normal,0,0,424,◎-大吉 ○-吉 △-平 x-凶 쥐 96년생 백 마디 말보다 실천이 중요하다. 84년생 큰 성과는 지속적인 노력이 있은 후에 있음을 기억해야. 72년생 정보는 얻지만 건성으로 나가면 위험하니 처신에 신경을. 60년생 청탁도 너무 많으면 친구도 피하는 법. 48년생 중요한 결정은 내일로 미루는 것이 좋을 듯. 36년생 감추고 싶은 비밀..
msg-9869207a2e3371a0193f,train,normal,0,0,54,언제부터 그렇게 깨끗했다고 새삼스럽게
msg-878932018b9ff7b4f774,train,normal,0,0,72,김치년가요 한남충인가요???성별이 표시가 안되어있네
msg-e75ecf167dcc7b5efa57,validation,normal,0,0,50,집밥 덕분에 잘먹고 잘살고 있습니다.
msg-5f5249d112d459b40b17,train,normal,0,0,452,미국에 거주하는 70대 노인이 최근 “50년 전 신촌시장 상인에게 홍합 한 그릇을 얻어먹은 것에 대한 보답”이라며 경찰에 2000달러(약 237만원)를 기부한 사실이 28일 알려졌다. 지난달 12일 한 노인이 노란 봉투를 들고 서울 서대문경찰서 신촌지구대를 찾았다. 노인은 “미국에 사는 친구의 부탁”이라며 지구대장에게 봉투를 전하고 떠났다. ..
msg-e20a8f8bd3f22a85e15d,train,normal,0,0,77,댓글비율 30대 노총각들이 왤케 많아? ᄏᄏᄏᄏᄏᄏᄏᄏᄏ
msg-797991f57e0fce226758,train,normal,0,0,66,머리속을 전부 비우고 3달정도 잠만잤으면좋겠음0
msg-3be6bbfb356ed1cac02c,train,normal,0,0,93,다이어트 같이하실 키작녀 20대 직장인분들. .. 같이 살빼요? ...154-58 ...
msg-3fb9eb868db9af2a822e,train,normal,0,0,106,젠장 결론을 독자에게 내리라고 던져놓고있네....기자 당신이 내린 결론은 뭔데?
msg-0885909bd6a2fa0418c1,train,normal,0,0,49,참나 아직도 이차를 사는사람도있네.
msg-c37e3e5e3a259dda1f08,train,normal,0,0,85,"무리하지말고, 서두르지말고, 신중하게 안전하게 만들어주세요~"
msg-18060e52dcea51919bb6,train,normal,0,0,58,유치하게 한나라 정상이라는 사람이 개장난
msg-c27310b025fe01c77517,test,normal,0,0,446,"[앵커] 대선 후보 소식입니다. 민주당 이재명 후보는 국방 공약을 발표하면서, 선택적인 모병제 도입을 공약으로 내놨습니다. 국민의힘 윤석열 후보는 돌봄 위기에 놓인 청소년들을 만나 국가의 지원 강화를 약속했습니다. 노태영 기자의 보도입니다. [리포트] 국방 공약 발표를 위해 4성 장군들과 함께 한 이재명 후보. 시대에 맞게 국방.."
msg-171724a9127b5b433f6b,train,normal,0,0,48,ᄏᄏ박근혜가 아주 안건든게 없구만
msg-0ee06ef040af2b3b5193,train,normal,0,0,85,당연히 받을줄 알았다 이젠 대한민국을 대표하는 에이스 투수!!!
msg-312a5adb97906f1e0018,train,normal,0,0,73,삼주가 너무 긴시간이고 꿈이엿으면 깨고싶고힘들어요
msg-40f14caff0ed3adf2f35,validation,normal,0,0,136,청문회 시선돌리기 쩐다. 사귄지 보름밖에 안되었는데 벌써 걸림? 기레기들 돈밖고 정보 푸는구만ᄍᄍ
msg-01f6e9784e87adf0b252,test,normal,0,0,44,감독님은 댓글볼줄 모르시겠지..?
msg-d9dc20f7c6bb1f34749b,train,normal,0,0,56,이재용이 구속안된게 내가 기분이 좋네 ~^^
msg-900a2bd4c2214d571e69,test,normal,0,0,45,가격이 그대로면 혁신이지 ᄒᄒᄒ
msg-a59d7c0b2b53c5e3d352,test,normal,0,0,144,이래서 여친이안생기나...늙꼬님처럼잘생겨야 알아서 여자가꼬이나 늙꼬님개부럽 ᅮ ᅮ 근데 키가몇이에요?
msg-9245243b50a316ec7ac6,train,normal,0,0,91,배가 많이 아프면 병원오고 밑에서 먼가가 흐르면 병원오라는데ᅲᅲ
msg-0b137ab08862c0084aca,train,normal,0,0,46,남경필 지사 세계적인 정치인 됬네
msg-8d156ac7e0a4e9764109,train,normal,0,0,293,"아, 잠깐. 28일에 남자친구 휴가 나오네요. 잊고 있었어요. 또 못 가요. 또.아, 남자친구. 두 분이서 피시방 데이트하시죠? 가게 되면 남자친구한테 거짓말을 하고 가지 않을까 싶어요.죄책감 들겠네요.아직은 고민 중이에요."
msg-cfe68aba81bc717de20e,train,normal,0,0,72,지들이 애국 한다고 착각속에 빠진 좀비들아 ᅳᅳᅳᅳ
msg-579e20689ecb8af858f9,train,normal,0,0,70,근데 가슴이큰 여친은 커녕 아무 여친도없어서 고민0
msg-6600e07d8eca436f7d4d,validation,normal,0,0,108,글고 보니 밥 먹는걸 못본거 같은데 혹시 밥 말고 다른거 먹는거 아녀??벰파이어??
msg-6f1dbca81dff77f6589b,train,normal,0,0,100,울처형대만카스테라오픈중에이런일이발생하다니~~우째.오픈을미뤄야되나?
msg-df70e8a5bcb7aec7ab7d,validation,normal,0,0,51,백쌤 얼굴만 봐도 절로 입가에 미소가~
msg-510d352e62c1edb1bb71,test,normal,0,0,35,있으나 마나한 기상청!!!~~~
msg-dd85500393516a1c2be2,train,normal,0,0,55,눈깔 쌍라이트 켜고 달려드는 좀비새끼들
msg-08597452a7d344168e50,train,normal,0,0,84,이런 노래 다시 내줘서 감사합니다ᅲᅲ 노래 평생해주세요ᅲᅲ
msg-297bbe3f24f07c16e2b9,train,normal,0,0,417,ytn라디오(fm 94.5) [ytn 뉴스fm 슬기로운 라디오생활] □ 방송일시 : 2021년 12월 28일 (화요일) □ 진행 : 이현웅 앵커 □ 출연 : 김기홍 전국자영업자 비상대책위원회 공동대표 * 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다. ◇ 이현웅 앵커(이하 이현웅): '정..
msg-f1e88dd092b6c487c5f2,train,normal,0,0,46,저 변호사 앞으로 앞날이 궁금할쎄
msg-bfaebecda0feeffa7816,test,normal,0,0,46,다 일본놈 배때기에 들어가 있다...
msg-3403effb5c60c42f9752,test,normal,0,0,91,내가 흑형하고 쫌 무섭게 생긴 얘들 빼고 잘 얘기하고 잘 놀거든요 ..
msg-a72d0b4fe3eac735e962,train,normal,0,0,61,객관적으로 조작과 함정의 냄새가 나는것같다
msg-1aac8693193b7a8a0773,train,normal,0,0,110,일자리 부족한데 .... 모병제 해야겠네.... 트럼프 가 대통령 되어 미군 철수 하면....
msg-0d508e70c6e64c7eb0d2,train,normal,0,0,125,높으신님은 상위층과 손잡고 서민 잡아먹으며 언론통제 하시는데 여기서 이글도 삭제되려나..
msg-465b79343999c4c05266,validation,normal,0,0,64,그러고 4일만에 전화했는데 거절해버리더라구요
msg-98d63a87cc67bd7f8b9b,train,normal,0,0,47,이제 북한의 돼지도 갈때가 되었지.
msg-61f8d1cf6d22f26c9f8e,train,normal,0,0,114,정확히 회피하면서 카운타 날리는데 그런 헛점 포착하는 눈 가지는게 쉽지 않은거지..
msg-a7b8561ca67e82cf9db1,test,normal,0,0,59,매니저가 본인보다 유명해지니 바로 한건 캬
msg-3f0118ab59e7cab93a82,validation,normal,0,0,48,뻔뻔한거랑 얼굴 탱탱한건 그대로네
msg-1a5a4e63072810edbe34,test,normal,0,0,53,아씨 지맘대로 잘뻣고 잘생겼네 아휴 흥
msg-9b6a8eb87c8bc4f10c32,train,normal,0,0,56,아 지금 숙제가 너무많아서 스트레스 ᅲᅲ
msg-a4d927ee46fbeef5bf58,validation,normal,0,0,458,"지인끼리 모여 $100씩 모아 팁주기 확산 동네 식당의 생활 힘든 종업원에 도움 줘 산타클로스 빗대 ‘쇼크 앤 클로스’로 불려 신시내티 부부, 익명으로 830만원 남겨 “크리스마스 천사들에게 감사합니다.” 미 cbs방송 계열인 kold는 25일(현지시간) “남편 없이 다섯 아이를 키우며 오하이오주 투손의 멕시코 음식점에서 일하는 디나일 에스쿠데로.."
msg-c47aa88311af05fad476,train,normal,0,0,58,원자행 판례의 주인공이 조형기였다니 ᄏᄏ
msg-4ee39dd5ae326f8717f6,train,normal,0,0,90,생각보단 이쁘네 화장하면 상당히이쁠듯 목소리도 섹시하고 의외네
msg-c5659aeb1b110a88036d,train,normal,0,0,329,진짜 몸이 병약해졌다는 기분이 드네요.네?요새 자꾸 병원 가게 돼서 드는 생각이에요. 심리적인 거 아닐까요? 그런 부분도 없잖아 있겠지만 실제로 최근에 병원 간 것도 많아서요.그러니까 심적 압박감이 실제 병으로 이어져요. 좋은 말씀 감사해요.
msg-174576c74c21a1cb1479,train,normal,0,0,41,중국 놈들은 믿을게 못 된다....
msg-9a16721650eb884e1237,train,normal,0,0,62,이번에도 헛소리하면 정말 참을 수없을거같다.
msg-676b6ccb0867aa559b50,train,normal,0,0,74,만약 경력이 3년정도 되면 이직 잘 할 수 있을까요? ᅲᅲ
msg-a83707b0a86906031500,train,normal,0,0,520,"밀가루 음식, 과자, 술, 가공식품, 유제품 안먹은 지 79일, 그 동안의 변화체중 감량 약 7kg, 얼굴피부 여드름 거의 사라지고 양쪽 피부 좋아졌어요. 장건강 눈에 띄게 개선됐어요. 이제 약 21일 남았어요.그러면 끝나면 몇 주 동안 풀어주는 거예요?후쿠오카 갔다 올 때까지는 풀 거 같고, 그 이후부터는 웬만하면 이 식습관 계속 유지 할 듯해요. 한 달에 자유롭게 먹을 수 있는 날 두는 방향으로요."
msg-873e8b588b8db1752354,train,normal,0,0,43,노란 벌레 위에 스님이 타고있네
msg-3aab7aac97550243fe03,test,normal,0,0,136,"중국이 인구빨로 힘을 키우긴 했지만, 이런 식이라면 영원히 전세계 어딜 가도 무시당할 수 밖에 없다."
msg-18d96e141cffb9cd2dee,train,normal,0,0,103,박그네 말은 죽어라고 잘 들으면서 국민의 말은 무시하는 경찰의 나라로구나.
msg-bdedabdc3a4c41cd8d95,validation,normal,0,0,61,김성근감독 말대로 임창용 추가징계는 아니지
msg-1ab908f9c477dfa03cb6,train,normal,0,0,55,포켓몬 좀비새기들이 차로 칠까봐 무섭다
msg-aa6f312664fd68956678,train,normal,0,0,952,"부산까지 자전거를 어떻게 갖고 가요? 부산에서 다시 어떻게 갖고 와요?고속버스 탈 때는 박스로 싸거나 땅에 닿는 부위에 양말 씌우는 방법이 있어요.사실, 같이 타는 사람들이 직장인들이라 날 잡는 게 제일 걱정이에요.해결할 수 없는 문제네요.날 정하는 게 제일 어려워요. 막상 가려면 어떻게든 갈 수 있을 텐데요.맞아요. 매번 날 잡다가 다음 해로 넘어가 버리고 연휴를 잘 잡아야 겨우 가니까요.지난번에 석가탄신일에 가려고 했는데 못 갔죠.힘내요. 아직 연휴는 남아 있어요. 날이 잘 붙어있을 때 꼬셔보려고요. 대마도 가고 싶어요.꼭 가시길 바라요!원정 라이딩가세요. 재밌어요!퇴사하고 가야지요. 감사해요.역시 퇴사가 답인가요?네. 회사생활은 자전거를 업그레이드할 수 있지만 타게는 못 한다고 생각해요."
msg-4ea4e73190ebac9540fd,validation,normal,0,0,60,진쨔 한번보면 눈물이 펑펑나올것같네욤ᄒᄒ
msg-740adff277037ffd2933,train,normal,0,0,56,금발 천사가 있어 누군가 했더니 혜리네...
msg-d88b2d5bc32f9165e775,train,normal,0,0,426,"[머니투데이 세종=오세중 기자] 국내 기업들이 내년 3월까지 약 40만명 채용에 나선다. 이는 올해 2~3분기 채용 계획 인원인 29만6000명보다 14만3000명이 늘어난 수치로, 조사가 시작된 2008년 이래 역대 최다 규모다. 고용노동부는 29일 '2021년 하반기 직종별 사업체 노동력 조사' 결과를 발표했다. 고용부에 따르면 국내 상용직 .."
msg-65e347bb59c1baf4392e,train,normal,0,0,57,난 오늘 이날씨에 노가다했다 더 할말있냐?
msg-a19bcd4b5735c41db467,train,normal,0,0,75,2급자격증을 따면 어떻게 취업을 해야할지 막막합니다.~~
msg-dbb1da0b893ab625ff0d,train,normal,0,0,51,광희 이곳저곳에서 열심이더라~기특~!!
msg-b2b8b9719e9960012960,test,normal,0,0,51,살인하거나 염산뿌리는 애들 이런과야
msg-86eb1032e97a2af52a25,train,normal,0,0,54,와. . 그 발연기에 손발오글을 또 보라고?
msg-ee4ade7c26582fd070c9,train,normal,0,0,87,와우충격......부상만아니였어도. 20승도가능했을투수인디. 아깝네
msg-c5199633076b559d2fb6,train,normal,0,0,105,역시 낭만닥터김사부 역시 한석규 축하드리고 앞으로도 좋은연기 보여주세요^^
msg-337f1e7dfc7dada35b07,train,normal,0,0,49,윗물이 맑아야 아랫물도 맑은 법!!!!!!
msg-f6dc534e530744862be1,train,normal,0,0,65,박명수아저씨는 왜 소리소문없이 없어졌어요?????
msg-d5a2f9d6e6027d3b4e3e,train,normal,0,0,42,와... 돈더내고 쓰레기 사먹었네
msg-8d16fdea21cc7d69c413,validation,normal,0,0,77,시원하다 세이콘은 최소한의 양심이 있다면 자진시퇴하라
msg-dacb938389d337ac0595,train,normal,0,0,49,옘병 중앙일보 jtbc 이것도 언론이냐.?
msg-4388004c146ebb99dc8a,train,normal,0,0,452,빨리 수요일이나 됐으면 해요. 수학여행 가게요. 갔다 오면 금요일 토요일이에요.저는 오늘 가요.와 부러워요. 내일 놀려면 빨리 자야죠. 재밌게 놀다 오세요. 누구보다 신나게 놀다 올 거예요. 목요일에 학교 못 갈 느낌이에요. 목요일에 많이 힘들겠어요. 그래도 재밌게 놀다오세요. 알겠어요. 감사해요. 수요일 수학여행 미리 잘 다녀오세요.
msg-e8a0887670a7c1dcc2e7,train,normal,0,0,73,오늘 빈지노보러갔다가 갓영미에게 걸크러쉬당하고 옴
msg-e92b03fc777e8084f997,train,normal,0,0,69,지금껏 일하면서 이런 일 처음겪어보아 여쭤봅니다.
msg-cae3f49ba0a74b1e2e92,train,normal,0,0,51,제 통장으로 들어오는 돈이 160입니다..
msg-eb0c0bd59b1cf0df2203,train,normal,0,0,77,껍데기랑 배터리만 교체해서 신제품처럼 팔겠지 ᄏᄏᄏᄏ
msg-9c78b81d504a8154431b,train,normal,0,0,73,ᄏ 말안되는 편가르기로 갈등 부추기는 이상한 인간들!
msg-bfedacd6d9707db53398,train,normal,0,0,43,세상 부러울것 없는 남자네 비는
msg-5d9742991ec535be2874,validation,normal,0,0,59,여의도에 개누리당 당사 있다...궁물당도..!!!
msg-489f6cf97c05deb73fa5,train,normal,0,0,56,열심히하는건 알겟다마는 재미가없어... ;;
msg-54453e5a3a1243f46acb,test,normal,0,0,52,집에서만 데이트하면 뭐하지 티비보나?
msg-8e00c44af10ad8b6bc4b,train,normal,0,0,51,이슬람이랑 짱깨놈들은 다 쓰레기다!!!
msg-4d0d878608b99a57f8ad,train,normal,0,0,466,"신종 코로나바이러스 감염증(코로나19) 여파로 2020년 울산에 본사를 둔 기업의 성장성, 수익성, 안정성 등 경영지표 모두 전년 보다 약화된 것으로 나타났다. 30일 한국은행 울산본부는 울산지역에 본점을 둔 1만1980개 영리법인의 국세청 법인세 신고자료를 기초로 지역내 기업의 성장성, 수익성 및 안정성 관련 경영성과를 분석한 결과 이같이 나타났다.."
msg-0eefc30acdc565a1e813,train,normal,0,0,98,그냥 다른곳을 알아보는게낳은지 아니면 일하는게좋은지 걱정되긴하네요
msg-d5dde880a8df0c5c1354,train,normal,0,0,61,진짜...한숨밖에 안나온다이게 뭐니 진짜 아휴
msg-3985e6b6ca4ada378e80,validation,normal,0,0,75,근데 김연경 경기하는거보면 참 멋지긴하더라..엄지척~~~
msg-b4c1cd9f907df27721e9,test,normal,0,0,54,ᄏᄏᄏᄏᄏᄏᄏᄏᄏ 밑에 알바 일베들아
msg-32e01382fc5d5ce763dd,train,normal,0,0,133,기사보면 죄다 불안한 승리라고 말하고 있는데 왜 기자님 혼자 그러기사 없다고 하는지 모르겠네요.
msg-f4f0c352466a26935fb2,train,normal,0,0,111,"줄넘기 가격 얼마 하는지 아는 분 있어요?사천 원, 오천 원이에요!오오 고마워요.네."
msg-58bd56a5fe27d129dab2,train,normal,0,0,479,오미크론 변이 바이러스가 발생하기 전까지 지역경제가 서비스업을 중심으로 회복세를 보였던 것으로 나타났다. 다만 공급 차질 등 영향으로 제조업 생산이 둔화된 가운데 지난 18일부터 방역단계가 다시 강화된 만큼 지역경제도 불확실성이 확대된 상태다. 27일 한국은행은 ‘4분기 지역경제보고서’를 통해 “4분기 중 백신접종에 따른 소비심리 회복 및 정부..
msg-98ddf74885ef97e24407,test,normal,0,0,73,와우...이쯤되면 꼭두각시 객관적으로 증명된거 아니냐
msg-6b1dae30cae6548229e5,train,normal,0,0,78,새벽에 온다더니 아침6시 아침9시 이젠 낮12시로 바꼈네.....
msg-c5c92805c1c6933558ab,validation,normal,0,0,54,뭔자격으로 출마를하냐 누가 뽑아준다고
msg-0ea87488cf260ea70631,train,normal,0,0,53,의도하시진 않았겠지만 감사합니다♥♥
msg-30e42d9c784c9a163441,train,normal,0,0,56,결국 난 재입대하지 않고 복학할 것 같다..
msg-874629aee14e06878268,train,normal,0,0,86,이래서 메시는 epl검증이 필요하고 우리형은 뭐 검증끝났으니...^^
msg-50767b453e9465e8cd61,test,normal,0,0,41,난 아직도 힘든데 참 대단해....
msg-02a4b189dde2a12b49d3,train,normal,0,0,54,지금 고3인데이과가 더 좋아보여서 고민0
msg-a91731c25f1897fdbdff,train,normal,0,0,58,잘됐다. 얼마나 행복할까. 아기는 축복이다.
msg-6a0d818f5529b079703b,train,normal,0,0,133,이거 조금 귀여운 듯해요. 헉 머리 왜 이렇게 자랐어요. 염색해야겠어요.귀엽다는 뜻이지요?!맞아요.
msg-474b5973c9c204a92176,train,normal,0,0,41,그냥 먹으면 처벌받으려나??...0
msg-eabf508f0dfb3904ae3c,train,normal,0,0,58,세월호처럼 지하철학살시킬라구?? 미친것들
msg-72cbd0e40322f9da7771,train,normal,0,0,132,선플 다는 운동도 초등학교때 부터 숙제로 하는데 악플 다는 너희 초딩도 못되는 수준이네~~~ᄏᄏᄏ
msg-06be42b9487bc5328080,train,normal,0,0,49,언제까지나 응원하고 기억할께요!!!^^
msg-26c3af730cc0938c1d11,train,normal,0,0,370,"혹시 가성비 좋은 심플한 헤드셋 추천 좀 해주실 분 있나요?용도는요? 유투브 감상이요. 제가 이어폰을 못 껴요. 통화 가능해야 하나요? 불가능해요. 아니. 전화 가능한 헤드셋이어야 하는지 물어본 거예요. 전화 없는 게 좋아요. 유선, 무선 어떤 거요? 유선이요! 10분만 기다리세요."
msg-1226a7d2634cbd267518,train,normal,0,0,484,"애주가 스타들이 함께 술을 마시면 어떤 일이 생길까. 배우 이종혁, 방송인 장동민, 모델 송해나가 ‘주주총회’를 통해 한자리에 모였다. 송해나는 촬영 중이라는 사실을 잊을 정도로 술을 열심히 마셨다고 밝혔다. 24일 ihq ‘주주총회’의 온라인 제작발표회가 진행됐다. 이 자리에는 이종혁 장동민 송해나가 참석했다. ‘주주총회’는 술에 진심인 애주가들이 모.."
msg-8f043f396f3d74be5f91,train,normal,0,0,59,어쩔수없이 36주만에 수술해서 낳았거든요...
msg-d0aa5f78202d80c6de24,test,normal,0,0,101,매일 얼굴을 보고 그러는데..업무적으로나 그냥 고개만 들어도 보이는 자리.
msg-1dd2974fa601bb6b6e41,train,normal,0,0,483,"동원그룹은 창업이념인 '성실한 기업활동으로 사회정의의 실현'과 비전인 '새로운 가치를 창조하는 사회필요기업'에 담긴 esg 경영 가치를 계승하고 이를 더욱 강화해나가고 있다. 이를 위해 각 계열사의 사업과 연관된 환경 경영 목표를 수립하고 과제를 선정, 실행하고 있다. 동원f&b는 동원그룹의 종합식품계열사로서 조미김 포장에 사용되는 플라스틱 용기를 없.."
msg-3f1a2bd8855492cc8d56,train,normal,0,0,60,아니면 그냥 화장좀 하고다녀 이소리인가요..
msg-eb0681042644d29da75e,train,normal,0,0,69,백선생님의 여유가 너무 좋고 박식함에 탄복합니다.
msg-66ebc8e6369a1766455b,train,normal,0,0,44,앞으로도 화이팅 입니다.^_________^
msg-50249f62e90172cae024,validation,normal,0,0,71,하루 15시간동안 빡시게 한다치고 될까 걱정이다 ᅲᅲ
msg-47f9737316d9d262f3a5,test,normal,0,0,123,벗었는데 계속 결국에는 나중에 다 져서 제가 져서 팬티를 벋으라는 소리까지 들리게 되서;;;
msg-c57f8cb178615d7a36f4,validation,normal,0,0,52,감사합니다..감사하고 또 감사합니다...
msg-c297829c41f14964abbd,test,normal,0,0,482,"△걸작떡볶이치킨은 올 한해 고객들에게 받은 사랑에 보답하고자 떡볶이왕이 다시 네고를 하는 프로모션 '네고어게인 걸작킹덤' 연말 프로모션을 실시한다. '네고어게인 걸작킹덤'은 28일부터 새해 1월 2일까지 6일간 진행되며, 킹덤세트를 주문하는 고객에게 8000원 상당의 사이드 메뉴(추억의 모둠튀김과 껍질없는 순대)를 덤으로 제공한다. 프로모션에 덤으로 제.."
msg-42220f5876cb19873c0a,train,normal,0,0,58,항상고맙고 아이들의 사랑을 받고있습니다.
msg-0da06a862bf494455341,validation,normal,0,0,59,꼭 직접 돈을 훔쳐야 도둑이 되는 게 아니다.
msg-63bf2853de329747dbf0,validation,normal,0,0,472,"김해시는 30일 청소년의 의식구조와 문화실태를 파악하여 중 고등학생이 사회구성원으로서 건전한 성장을 위한 환경을 조성하고, 청소년 관련 정책수립 기초자료로 활용하기 위해 실시한 ‘청소년종합실태조사’결과를 공표했다. 이번에 공표된 청소년종합실태조사는 2021년 9월 1일 기준 김해시 중‧고등학생을 대상으로 39개교 76학급 2,122명 표본을 추출.."
msg-1d8c385a8cd1c1697ba6,train,normal,0,0,157,특검 저 새끼들도 삼성 장학금 받고 다 짜고 치는 넘들인데 뭔 힘내라고 난리냐 개이버 꼴통들 멍청한거냐 순진한거냐
msg-18242b2bcde790215305,train,normal,0,0,277,무민 우유 사 먹고 싶은데 어느 편의점에 파는 거죠?지에스에 있어요. 회사 분이 벚꽃우유 사시는 거 봤어요! 뚜껑에 달린 피규어가 귀여웠어요.초코맛 사 왔어요. 무민 나왔어요!무민 보고 즐거운 오후 되세요!
msg-c33f4bc0f350edcea9c2,train,normal,0,0,70,그럼 아예 불법 진료니까 기록자체를 안했겠지!!!!!!!!
msg-2548872383b47bceb2a4,test,normal,0,0,66,방귀만 꼈다 싶으면 죽을 정도로 고통 스러운데...
msg-b9a323327dac3adc529a,train,normal,0,0,481,[아시아경제 김철현 기자] 홈앤쇼핑(대표 김옥찬)은 중소 협력사와의 동반성장을 위해 개최한 '아이디어 상품 공모전'에서 총 6개 우수 상품을 선정했다고 23일 밝혔다. 올해 처음으로 시행한 이번 공모전은 차별화된 아이디어 상품을 개발하고도 판로 확보가 어려운 중소기업을 지원하기 위한 취지로 마련됐다. 국내 중소기업을 대상으로 시장 트렌드에 부합하는..
msg-c20249d7b862de8960cd,train,normal,0,0,46,난 뭐든지 앞서가는게 불안했는데.
msg-03f64f78ced53ff92b56,train,normal,0,0,444,은행에 일 보러 갔는데 창구 직원이 신분증 보면서 저기 여기 숫자가 1인데라고 하길래 트랜스젠더라고 했더니 인감으로 일 처리하면 신분증 안 보여줘도 된다고 앞으로 인감 가지고 다니라고 조언해줬어요. 친절해요. 다미씨 클럽도 가능할까요? 가능이요? 뭐가 가능인지 이해를 못 했어요. 저 멍청해요. 클럽 갈 수 있냐고 묻는듯해요.
msg-ce9aaffe9d913d3ed77c,train,normal,0,0,75,그거 수화로 예쁘다라는 뜻인거보고 또 소름 쫘악 돋고..
msg-c2ff4377ce7319e1882b,train,normal,0,0,53,우주의 힘을 빌어서 하야시키기 좋은 날
msg-42336d0c65ac0233f5fb,train,normal,0,0,460,"2021년을 보내면서, 2022년을 맞는 지금, 코로나 와중에도 모두가 나름의 모임으로 바쁘다. 이 시점에서 특히 소중한 사람들에게 감사한 마음을 전하기 좋은 고급 다이닝을 소개한다. ▶급이 다른 식재료 요리들 가득 도산공원 ‘사녹’ 4가지 색이라는 뜻의 사녹은 산, 들, 논, 밭에서 나는 건강한 재료로 요리하는 한식 베이스의 퓨전 레스토랑이다..."
msg-a5f2e1c5b602b5368400,train,normal,0,0,491,아 그리고 여름에 가는 연수 때 오사카에서 자유 시간 있대요.저 쉬는 날 최대한 맞춰서 오시면 회전 초밥이라도 대접해드릴게요. 생각보다 벌이가 시원치 않아서요.날이야 내가 정하는 게 아니니까요.술 마셔서 표현이 좀 이상했네요. 미리 알려주시면 제가 쉬는 날 최대한 맞춰볼게요. 대충 한 달 전쯤에는 나오겠죠?아마도 호텔 예약했다는 거 보면 일정도 곧 나오겠죠!
msg-a2bd91e3de210780207f,validation,normal,0,0,101,지구온난화현상으로 10년뒤 연평균기온은 2도가량 상승할거라는데 걱정이다
msg-ff2255264e58372aecb7,train,normal,0,0,54,역시월요일은 지하철에사람이많아요.....
msg-fd10c150fc01a2098a4d,train,normal,0,0,50,축구 선수 몸이 아냐얼굴은 더 그렇고
msg-751b16362730ebf2339c,test,normal,0,0,79,2단계여서 끈으로 되어있는데 지금 이정도이면 적당하나요?
msg-e4eea2d2780a9dfda742,train,normal,0,0,47,역씨 대통령감이야 순실각하 충성!!
msg-4f259e598f0e4edff919,train,normal,0,0,70,오랫동안 얼굴을 못보고;;카톡연락만 자주햇거든요;;
msg-4a2e48826101fd80d981,validation,normal,0,0,61,베댓들 수준봐라.. 부끄럽다 이 나라 국민인게
msg-0593c7599348e2ef1f51,train,normal,0,0,39,백남기 농민이 더 영웅이다. .
